gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol,HR,CI Lower,CI Upper
202731_at,-0.27881710975520935,0.7566782796366034 (0.5980348394795637 - 0.9574057915623754),-2.3225528129797226,0.020203188144399975,MIR4680 /// PDCD4,0.7566782796366034,0.5980348394795637,0.9574057915623754
209726_at,-0.2600780235094674,0.7709914279997535 (0.6188855738634916 - 0.9604809146516199),-2.319579774635427,0.02036362101662109,CA11,0.7709914279997535,0.6188855738634916,0.9604809146516199
211181_x_at,-0.265801085158905,0.7665915987821725 (0.6123238752478897 - 0.9597252419489627),-2.3185453802093683,0.02041969963817373,LOC100506403 /// LOC101928269 /// RUNX1,0.7665915987821725,0.6123238752478897,0.9597252419489627
214477_at,-0.45868099918953437,0.6321168585305106 (0.4288956311565217 - 0.9316292678501575),-2.31783807422276,0.020458123000345937,MLLT1,0.6321168585305106,0.4288956311565217,0.9316292678501575
212929_s_at,-0.5040432209406905,0.6040832732443028 (0.3943764340071659 - 0.9253002196549106),-2.3168204076396837,0.02051351687669452,FAM21A /// FAM21C /// LOC101930591,0.6040832732443028,0.3943764340071659,0.9253002196549106
212377_s_at,-0.46550833318887647,0.6278158844107067 (0.4231978261989033 - 0.9313676968963109),-2.3132933762089882,0.020706514628900986,NOTCH2,0.6278158844107067,0.4231978261989033,0.9313676968963109
210937_s_at,-0.22099086536595916,0.8017240037121225 (0.6647822057963289 - 0.9668751247007955),-2.312454464347403,0.020752651919907425,PDX1,0.8017240037121225,0.6647822057963289,0.9668751247007955
209785_s_at,-0.4130623987856439,0.6616209971929937 (0.4661636661036041 - 0.9390314513044093),-2.312075789518799,0.020773507082615664,PLA2G4C,0.6616209971929937,0.4661636661036041,0.9390314513044093
218202_x_at,-0.41151917616338185,0.6626428139257833 (0.4674748585114219 - 0.939292222571477),-2.3117931997184504,0.020789082353947778,MRPL44,0.6626428139257833,0.4674748585114219,0.939292222571477
218249_at,-0.6945617241873835,0.49929322818391547 (0.27695911439781695 - 0.9001102139293975),-2.3099631911007115,0.020890192066576784,ZDHHC6,0.49929322818391547,0.27695911439781695,0.9001102139293975
217707_x_at,-0.5346206492176433,0.5858915063945017 (0.3719858276246834 - 0.9228009020052264),-2.3065946444552297,0.021077428389965045,SMARCA2,0.5858915063945017,0.3719858276246834,0.9228009020052264
208692_at,-0.6870449680690232,0.5030604344593773 (0.2805864907674247 - 0.9019315221709103),-2.30647164535549,0.021084292717727375,RPS3,0.5030604344593773,0.2805864907674247,0.9019315221709103
200716_x_at,-0.8246681665653005,0.43838043761815215 (0.21713905591437663 - 0.8850430304996028),-2.3006502786952496,0.021411406644338184,RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.43838043761815215,0.21713905591437663,0.8850430304996028
36830_at,-0.5207359267581094,0.5940831853438663 (0.38110705369374925 - 0.9260779292527255),-2.2990176121753527,0.021503939233192177,MIPEP,0.5940831853438663,0.38110705369374925,0.9260779292527255
202029_x_at,-0.9697481456926262,0.37917852382313766 (0.16579823988182568 - 0.8671765938599334),-2.297618301641822,0.021583523084516068,RPL38,0.37917852382313766,0.16579823988182568,0.8671765938599334
220118_at,-0.39670798058659285,0.6725303888899824 (0.47942808024280414 - 0.9434097471959657),-2.2973128479417237,0.02160092939553898,ZBTB32,0.6725303888899824,0.47942808024280414,0.9434097471959657
203698_s_at,-0.25909780758170203,0.7717475365919515 (0.6186059462403549 - 0.9628007358408606),-2.295875356073242,0.021683009191587665,FRZB,0.7717475365919515,0.6186059462403549,0.9628007358408606
204758_s_at,-0.3031513931916599,0.738487285959807 (0.5700767927193254 - 0.9566491365537638),-2.295558328149038,0.021701147761666855,C2CD2L,0.738487285959807,0.5700767927193254,0.9566491365537638
221149_at,-0.20900917016103054,0.8113877950525569 (0.6787012734253307 - 0.970014614290657),-2.2941247152992563,0.021783336082797377,C5AR2,0.8113877950525569,0.6787012734253307,0.970014614290657
208543_at,-0.3504142148648471,0.7043962578815863 (0.5221558813884838 - 0.9502413087796457),-2.294110984666774,0.021784124561074057,OR10H2,0.7043962578815863,0.5221558813884838,0.9502413087796457
220234_at,-0.1916700273111637,0.8255792421536571 (0.7008010158295804 - 0.9725743394766319),-2.292587916541808,0.021871740706583626,CA8,0.8255792421536571,0.7008010158295804,0.9725743394766319
213283_s_at,-0.38019301852386134,0.6837294240308261 (0.49374397508332946 - 0.9468184907099422),-2.2889747584294065,0.022080819018946495,SALL2,0.6837294240308261,0.49374397508332946,0.9468184907099422
221979_at,-0.2769528135518317,0.7580902678536855 (0.5978850259106824 - 0.961223026683272),-2.2864718073281787,0.02222667162995154,TOPORS-AS1,0.7580902678536855,0.5978850259106824,0.961223026683272
202026_at,-0.6112543870748369,0.5426697240662929 (0.3213153370909205 - 0.9165153213176886),-2.2859895472558365,0.022254870075982213,SDHD,0.5426697240662929,0.3213153370909205,0.9165153213176886
206540_at,-0.44599600014387075,0.6401863327097528 (0.43672930236788016 - 0.9384269348685325),-2.2856474772592965,0.02227489025902474,GLB1L,0.6401863327097528,0.43672930236788016,0.9384269348685325
217804_s_at,-0.7437141821732548,0.4753451143796339 (0.2512085193787083 - 0.8994638331670305),-2.285590439743134,0.022278229992031943,ILF3,0.4753451143796339,0.2512085193787083,0.8994638331670305
221081_s_at,-0.4634370633242186,0.6291176081778622 (0.4224587320708853 - 0.9368701245191065),-2.280913171473346,0.022553585384456717,DENND2D,0.6291176081778622,0.4224587320708853,0.9368701245191065
215424_s_at,-0.8932944099518062,0.4093051103601395 (0.18992286360969143 - 0.8820985013748349),-2.280186430857961,0.0225966337674154,SNW1,0.4093051103601395,0.18992286360969143,0.8820985013748349
215242_at,-0.23062034891498925,0.7940408672947763 (0.6512456268387627 - 0.9681460772255468),-2.280010185743417,0.022607084376135463,PIGC,0.7940408672947763,0.6512456268387627,0.9681460772255468
