gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol
218202_x_at,-0.41151917616338185,0.6626428139257833 (0.4674748585114219 - 0.939292222571477),-2.3117931997184504,0.020789082353947778,MRPL44
201650_at,0.3201150815242155,1.377286255417639 (1.049923313804738 - 1.8067199808034036),2.3117861439532006,0.020789471371020524,KRT19
202520_s_at,0.8851217859081684,2.4232794948094933 (1.1439828851741083 - 5.1331917514399015),2.311208757632386,0.020821326871006147,MLH1
218249_at,-0.6945617241873835,0.49929322818391547 (0.27695911439781695 - 0.9001102139293975),-2.3099631911007115,0.020890192066576784,ZDHHC6
217707_x_at,-0.5346206492176433,0.5858915063945017 (0.3719858276246834 - 0.9228009020052264),-2.3065946444552297,0.021077428389965045,SMARCA2
208692_at,-0.6870449680690232,0.5030604344593773 (0.2805864907674247 - 0.9019315221709103),-2.30647164535549,0.021084292717727375,RPS3
220747_at,0.32035618729782395,1.3776183671211475 (1.0491150470030615 - 1.8089840297791464),2.304939078293655,0.021169985610321573,LINC00652
211622_s_at,0.5151802767298415,1.6739402470715787 (1.0796774233921536 - 2.595289935731393),2.302607589320898,0.02130093176722745,ARF3
212426_s_at,0.6908098632323099,1.9953308241432095 (1.107715205550611 - 3.5941955818842586),2.3006604200164427,0.021410832962649676,YWHAQ
200716_x_at,-0.8246681665653005,0.43838043761815215 (0.21713905591437663 - 0.8850430304996028),-2.3006502786952496,0.021411406644338184,RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A
218465_at,0.658294939104464,1.9314962064996073 (1.1020545666040853 - 3.385202247487828),2.299396438793755,0.021482437988434935,TMEM33
36830_at,-0.5207359267581094,0.5940831853438663 (0.38110705369374925 - 0.9260779292527255),-2.2990176121753527,0.021503939233192177,MIPEP
203046_s_at,0.5767305427403555,1.7802085898376008 (1.0886463844868512 - 2.911085425434448),2.29845772816482,0.021535751148137057,TIMELESS
202954_at,0.3123050752767428,1.3665715366316349 (1.0470490643208572 - 1.7836010062652294),2.2983079201549836,0.02154426999841658,UBE2C
214105_at,0.3287765085274364,1.3892673314874604 (1.0495057632303488 - 1.8390215527712852),2.297641903295793,0.021582178650126103,SOCS3
202029_x_at,-0.9697481456926262,0.37917852382313766 (0.16579823988182568 - 0.8671765938599334),-2.297618301641822,0.021583523084516068,RPL38
220118_at,-0.39670798058659285,0.6725303888899824 (0.47942808024280414 - 0.9434097471959657),-2.2973128479417237,0.02160092939553898,ZBTB32
211588_s_at,0.25109807406759643,1.2854361461008825 (1.0375507661702712 - 1.5925448080017366),2.297210022552581,0.02160679165965522,PML
201490_s_at,0.3637603002482614,1.4387293097645792 (1.0547927935853962 - 1.9624157838049163),2.2967797624012487,0.021631336605009367,PPIF
207138_at,0.24971122410994623,1.2836546746384447 (1.0372113240943488 - 1.5886534262050191),2.2958779661729154,0.021682859911023804,PHF2
203698_s_at,-0.25909780758170203,0.7717475365919515 (0.6186059462403549 - 0.9628007358408606),-2.295875356073242,0.021683009191587665,FRZB
204758_s_at,-0.3031513931916599,0.738487285959807 (0.5700767927193254 - 0.9566491365537638),-2.295558328149038,0.021701147761666855,C2CD2L
207469_s_at,0.27081271005390034,1.3110295047440395 (1.0402499622277361 - 1.6522936070370313),2.2942697629613242,0.02177500827245632,PIR
221149_at,-0.20900917016103054,0.8113877950525569 (0.6787012734253307 - 0.970014614290657),-2.2941247152992563,0.021783336082797377,C5AR2
208543_at,-0.3504142148648471,0.7043962578815863 (0.5221558813884838 - 0.9502413087796457),-2.294110984666774,0.021784124561074057,OR10H2
221597_s_at,0.5146434926891271,1.673041943780846 (1.077824115808474 - 2.5969629966484966),2.2940290323421,0.021788831170201934,TMEM208
217543_s_at,0.5425857823812189,1.7204498242861375 (1.0819139716120287 - 2.7358437690530444),2.292635896427599,0.021868975941009783,MBTPS1
220234_at,-0.1916700273111637,0.8255792421536571 (0.7008010158295804 - 0.9725743394766319),-2.292587916541808,0.021871740706583626,CA8
215936_s_at,0.426042666956985,1.5311861047911979 (1.0636509384308828 - 2.2042296046523835),2.291921932389738,0.021910148418906865,KIAA1033
206183_s_at,0.3744654077859221,1.4542137954095031 (1.0557031009875713 - 2.0031557743659683),2.2917078057289184,0.02192250969476388,HERC3 /// LOC101929134
221927_s_at,0.45936598844424065,1.5830699820911704 (1.0687145120607855 - 2.34497664242029),2.291471448753641,0.021936161345081414,ABHD11
203560_at,0.2469381090380026,1.280099883713258 (1.0363362466984019 - 1.5812008095858716),2.2911144198214584,0.021956796864520154,GGH
211614_at,0.3258958593349197,1.3852710983072045 (1.0482247107417408 - 1.830691450163725),2.2910653126473894,0.02195963647644238,ERVH-6
214196_s_at,0.439316666820709,1.5516465645824855 (1.065519105871101 - 2.2595625438478852),2.290899005643038,0.021969255517038516,TPP1
219000_s_at,0.30339542519640317,1.3544499421990248 (1.04470471653046 - 1.756031744563731),2.2900773254023976,0.022016834544582604,DSCC1
207275_s_at,0.2832312999411021,1.3274121566654982 (1.041647915397454 - 1.6915725626840301),2.2898540370865956,0.02202977943409356,ACSL1
210569_s_at,0.274096483955195,1.3153417054867407 (1.040217054604467 - 1.6632334516478695),2.2892824276182906,0.022062948024973394,SIGLEC9
213283_s_at,-0.38019301852386134,0.6837294240308261 (0.49374397508332946 - 0.9468184907099422),-2.2889747584294065,0.022080819018946495,SALL2
221979_at,-0.2769528135518317,0.7580902678536855 (0.5978850259106824 - 0.961223026683272),-2.2864718073281787,0.02222667162995154,TOPORS-AS1
202026_at,-0.6112543870748369,0.5426697240662929 (0.3213153370909205 - 0.9165153213176886),-2.2859895472558365,0.022254870075982213,SDHD
206540_at,-0.44599600014387075,0.6401863327097528 (0.43672930236788016 - 0.9384269348685325),-2.2856474772592965,0.02227489025902474,GLB1L
217804_s_at,-0.7437141821732548,0.4753451143796339 (0.2512085193787083 - 0.8994638331670305),-2.285590439743134,0.022278229992031943,ILF3
206558_at,0.18622184606839604,1.204689486361204 (1.0268788107300844 - 1.4132892249645326),2.285490627471646,0.022284075374455665,SIM2
221081_s_at,-0.4634370633242186,0.6291176081778622 (0.4224587320708853 - 0.9368701245191065),-2.280913171473346,0.022553585384456717,DENND2D
203611_at,0.6665896021058226,1.9475839455697566 (1.0982875406496742 - 3.453634029934751),2.28073721233935,0.022564001754899716,TERF2
204402_at,0.6595347180325645,1.9338923198146176 (1.0971076397149673 - 3.408908450960759),2.280404646849744,0.02258370027647887,RHBDD3
215424_s_at,-0.8932944099518062,0.4093051103601395 (0.18992286360969143 - 0.8820985013748349),-2.280186430857961,0.0225966337674154,SNW1
215242_at,-0.23062034891498925,0.7940408672947763 (0.6512456268387627 - 0.9681460772255468),-2.280010185743417,0.022607084376135463,PIGC
211401_s_at,-0.1945624287590116,0.8231947856234594 (0.696392246068666 - 0.9730861578416187),-2.2796261487171323,0.022629870738290266,FGFR2
221135_s_at,-0.5596444671999051,0.5714121835124364 (0.353158104982574 - 0.9245487470337441),-2.2794980790617707,0.022637474029694994,ASTE1
221916_at,-0.28330614476191346,0.7532891370317387 (0.5903270695019875 - 0.9612375127041521),-2.2778208272549585,0.022737254910584547,NEFL
216116_at,-0.49154154722922033,0.6116827292028573 (0.4007180371031888 - 0.9337133010279426),-2.277788730301399,0.022739168101459498,CELSR3-AS1
214217_at,-0.2145278273385128,0.8069223569178937 (0.6709034898342837 - 0.9705176675333129),-2.277691798491482,0.022744946728011705,GRM5
204126_s_at,0.18279561393595595,1.2005690034298155 (1.0257215087599116 - 1.4052215145015916),2.27620283809828,0.022833872137392557,CDC45
200803_s_at,0.6183049273542954,1.8557796928662311 (1.0894786217846528 - 3.1610700747971268),2.275333230214541,0.022885947456141753,TMBIM6
204716_at,0.5606310881251308,1.751777677617493 (1.0806580763635043 - 2.839681763287633),2.274696079624219,0.022924167837284518,CCDC6
219983_at,0.24933841569703247,1.2831762065704657 (1.0350487739170262 - 1.5907860755946988),2.2741617596410943,0.022956262512030232,HRASLS
212914_at,-0.292538120402148,0.7463667926912905 (0.5800323572337974 - 0.9604005402197666),-2.2740520679666254,0.022962856121992573,CBX7
210423_s_at,0.5699420068754343,1.7681645070758185 (1.0818448248335408 - 2.8898836989525925),2.2738130535399494,0.02297722907137181,SLC11A1
221864_at,-0.594040508452701,0.552092039459684 (0.33081013261100395 - 0.9213914266440287),-2.2732639534723855,0.023010278382858226,ORAI3
211968_s_at,0.5306428959120167,1.7000248964270406 (1.0758317559408463 - 2.686372318452625),2.2730710879789173,0.02302189639176354,HSP90AA1
209560_s_at,-0.15414905883263433,0.8571442465679466 (0.7504500708015684 - 0.9790075156363054),-2.2727718331782234,0.023039933263033153,DLK1
206140_at,0.1927349457331568,1.2125613563605437 (1.0268580272668333 - 1.4318484190578926),2.272457910565407,0.023058867390617684,LHX2
206961_s_at,0.5661903862715861,1.7615434522886138 (1.0809596987316683 - 2.8706299947553995),2.272413069093281,0.023061573090318473,MED20
214796_at,-0.2494317827153255,0.7792434368875288 (0.6283498593501313 - 0.9663729925241069),-2.271456229166933,0.023119373819576756,KIAA1456 /// LOC101927137
201839_s_at,0.4857943438953353,1.6254656748959448 (1.06883014535122 - 2.471991150096835),2.2711644941499376,0.023137021938424488,EPCAM
210547_x_at,-0.3504140254224619,0.7043963913241061 (0.5205075649999829 - 0.9532508448949049),-2.270133081255864,0.023199509702081168,ICA1
219067_s_at,-0.5563157139360206,0.5733174429934005 (0.3546325920283126 - 0.9268547162023094),-2.269891279089447,0.023214180381522394,NSMCE4A
215133_s_at,-0.209793235350877,0.8107518634654789 (0.6763959023103545 - 0.9717956331011971),-2.269451799883322,0.023240865195417442,FAM153A /// FAM153B /// LOC100507387 /// LOC102725213
219334_s_at,-0.19246408366711157,0.82492394591459 (0.698553288386629 - 0.9741554837068643),-2.2686028705764643,0.023292486897362404,NABP1
221492_s_at,0.7692295251708139,2.158102849137441 (1.110155874994853 - 4.195273846095472),2.268085124929771,0.0233240188228367,ATG3
221703_at,0.215202550906812,1.2401130575531576 (1.0296532641802516 - 1.4935905600592736),2.2679226078310557,0.023333924134075482,BRIP1
207746_at,0.35284558126028914,1.4231113714011385 (1.049005970031355 - 1.9306334122680868),2.267405984368045,0.02336543625651946,POLQ
212207_at,-0.3752830732870588,0.6870947530894784 (0.49667320601583964 - 0.9505227864215317),-2.266412363606723,0.023426147312453356,MED13L
219870_at,-0.33428440913657387,0.715850158946798 (0.5361126936904673 - 0.9558465152851272),-2.2660857601544415,0.023446132932381444,ATF7IP2
201132_at,-0.5060981123435275,0.6028432222409394 (0.38906059486127037 - 0.9340960133251879),-2.2650927041630537,0.023506991254909113,HNRNPH2 /// RPL36A-HNRNPH2
214660_at,0.3377429372341802,1.4017801116130872 (1.0465405858279213 - 1.8776027494045937),2.2650382928173975,0.023510329751167677,ITGA1
222290_at,0.32510942910948987,1.3841821075088467 (1.0446316671283198 - 1.8341011162475906),2.264039498612776,0.0235716855305322,OR2A20P /// OR2A9P
204143_s_at,-0.38047873514509134,0.6835340990750786 (0.49171176121901594 - 0.9501885076738544),-2.263998727645891,0.02357419303395903,ENOSF1
208325_s_at,0.6209532629025926,1.8607009338690672 (1.0869487688903368 - 3.18525404728668),2.2639398385616474,0.023577815249755663,AKAP13
216570_x_at,-0.5592688044026403,0.5716268821363039 (0.3521837140438299 - 0.9278035279626993),-2.263206382609104,0.0236229699632624,RP4-595K12.1
205575_at,0.38885430705581386,1.4752895963899006 (1.0534049322559431 - 2.066137462025346),2.262708599502049,0.02365365836657265,C1QL1
219924_s_at,-0.31035819738859494,0.7331842844868706 (0.5603298413552958 - 0.9593620673821421),-2.262385413436647,0.02367360135049288,ZMYM6
204649_at,0.43482745984025073,1.5446965137738753 (1.059823353918341 - 2.251400963041065),2.262248800200546,0.023682035788975726,TROAP
53987_at,0.7226557888170458,2.0598966029870214 (1.1010683366689373 - 3.8536881623844956),2.2612326867330643,0.023744852022241907,RANBP10
220152_at,-0.3863878547524358,0.6795069245741455 (0.48605228381762466 - 0.9499588334769816),-2.2602701320284027,0.023804490516303973,C10orf95
205453_at,-0.21858642996564362,0.8036540166538172 (0.6648702301032279 - 0.9714072750460456),-2.259881725104754,0.023828592415303895,HOXB2
212710_at,0.6038476516808304,1.8291431838799808 (1.083171156100633 - 3.0888606738561935),2.2588207452901243,0.023894537539952295,CAMSAP1
216944_s_at,-0.27550977918432384,0.7591850078476199 (0.5977549224413958 - 0.9642110077263271),-2.2587581446808067,0.023898433416822733,ITPR1
200775_s_at,-1.1127919136629292,0.32864014413463893 (0.12500158932712513 - 0.864023768963388),-2.2563095228932744,0.024051253419379935,HNRNPK
219004_s_at,0.5433290009611867,1.7217289698449416 (1.0738289731159427 - 2.760542618813526),2.2556856544945276,0.024090324618503255,MIS18A
207649_at,0.33728144825026346,1.4011333547807594 (1.0447051959806875 - 1.8791661852857073),2.2519737567439324,0.024323930485550517,KRT37
201055_s_at,-0.6177458685308518,0.5391584027846544 (0.3148413800966452 - 0.92329598861518),-2.2507317410116805,0.02440253312174226,HNRNPA0
210983_s_at,0.42239633629959256,1.525613060710672 (1.0559322395499393 - 2.2042088723448887),2.2498475047599835,0.02445862726261446,MCM7
207732_s_at,0.6025804085478597,1.8268266828360156 (1.080500464894486 - 3.0886573745690487),2.2489235877542755,0.024517358008566977,DLG3
214106_s_at,-0.37340844427364284,0.6883840089092063 (0.4971559448811228 - 0.953166805307377),-2.248832852998219,0.02452313234014358,GMDS
217846_at,-0.5888713336034906,0.5549532885217197 (0.33214901023246135 - 0.9272138195610748),-2.2485214117824794,0.024542961326960596,MIR6890 /// QARS
203994_s_at,-0.22751336689768623,0.7965117745349376 (0.6531965722613361 - 0.9712711822360376),-2.2479807719047544,0.024577416033499545,C21orf2
201584_s_at,0.45958382150884614,1.5834148646389017 (1.0604049263775226 - 2.3643822950958486),2.2466790767100977,0.02466054437767535,DDX39A
213883_s_at,-0.559732144025555,0.5713620861022713 (0.3504984741373859 - 0.9314010117692496),-2.244995739344979,0.024768406085323786,TM2D1
220908_at,-0.27802300177302147,0.7572794025450715 (0.5940451512201371 - 0.9653678551893561),-2.244509099960838,0.024799664085183006,CCDC33
203410_at,0.4229418552230206,1.5264455385506814 (1.0548692817864656 - 2.208838594878093),2.2432874769830256,0.024878282400932518,AP3M2
211151_x_at,-0.3301854981742287,0.7187903867601293 (0.5386553451740955 - 0.9591654937199031),-2.243207917919194,0.024883409952251235,GH1
205629_s_at,-0.3021793460551199,0.7392054794138903 (0.5676070265729066 - 0.9626814243204819),-2.2421663447143065,0.024950623416694094,CRH
221769_at,0.49083995108239764,1.6336878617064894 (1.0636842516839435 - 2.509143127071653),2.241961260578098,0.02496387615137715,SPSB3
222311_s_at,0.347009865620018,1.414830683483489 (1.0444534943171904 - 1.9165485814521541),2.240826314206473,0.025037327736793936,SCAF4
221019_s_at,0.2912264232016834,1.3380675191847204 (1.037132094988478 - 1.726322707154331),2.240451202486173,0.025061645365552176,COLEC12
202829_s_at,0.6908635524847485,1.9954379548393832 (1.090039956720546 - 3.6528685091443753),2.2394268982806453,0.025128152829784253,VAMP7
38158_at,0.4281366732794053,1.5343957775401162 (1.0547925408490724 - 2.232069635454333),2.2389250175299473,0.025160795382894136,ESPL1
206385_s_at,-0.29041698087537354,0.7479516210235398 (0.5800378777967301 - 0.9644743021209895),-2.238813227172296,0.025168071275398406,ANK3
208435_s_at,0.36021552029827714,1.4336383594340456 (1.0458404135654467 - 1.9652319024790907),2.238494714816561,0.025188811688716787,AQP6
203684_s_at,-0.18428957928201217,0.8316949273320238 (0.7077007082689656 - 0.9774138192425401),-2.2373082301861262,0.025266201683373624,BCL2
203959_s_at,-0.4556492456793241,0.6340361890335868 (0.42533859700891025 - 0.9451338106421903),-2.236999727587597,0.025286357843739646,ZBTB40
207911_s_at,0.29035281349487935,1.3368990808654424 (1.036503541465281 - 1.7243541202881),2.2360771317238775,0.025346719133619963,TGM5
213955_at,0.30471093687519507,1.356232909416296 (1.0382747206396112 - 1.7715616763265505),2.2355279475257843,0.025382708952889705,MYOZ3
200759_x_at,-0.5242577044536834,0.5919946362938118 (0.37383461671023865 - 0.937467087678197),-2.235287825910633,0.02539845878919266,NFE2L1
204614_at,0.17829310475204482,1.195175581543291 (1.0221953821234175 - 1.3974282174411905),2.235173640846409,0.0254059512773256,SERPINB2
217235_x_at,-0.19613332009536402,0.8219026512336688 (0.6920188681401298 - 0.9761640891677886),-2.2348530025139204,0.025427000848502836,IGLL5
221502_at,0.6641291217123078,1.9427978439261593 (1.0848747253674782 - 3.479169874738868),2.2339938885040582,0.0254834751865059,KPNA3
205581_s_at,0.22834204449171508,1.2565150359849067 (1.028154245391096 - 1.5355964756587526),2.231275421362478,0.02566289072734939,NOS3
209697_at,-0.25388939621358486,0.775777601241644 (0.6206924396758783 - 0.9696120785722981),-2.2311511872458936,0.025671116070923834,AK125860 /// RP11-582J16.4
213410_at,-0.5659546808789695,0.5678178031168063 (0.3453671069546187 - 0.9335488268683383),-2.231028052699807,0.025679270863755006,EDRF1
216878_x_at,0.28176159288711483,1.3254626825841147 (1.0347583838228356 - 1.697837244316422),2.23043926534766,0.02571829527823185,HAB1
209620_s_at,-0.6297066053882194,0.5327480834966902 (0.3062219778664561 - 0.9268456903285074),-2.2288543290833087,0.0258235987213301,ABCB7
218906_x_at,0.29464062030665167,1.342643753071887 (1.036154875346166 - 1.739790344624597),2.2286049050272396,0.02584020440935948,KLC2
36994_at,0.6014019748893853,1.824675156749128 (1.0751590969665508 - 3.096694653889941),2.228496770126104,0.02584740648136886,ATP6V0C
217974_at,-0.44411565713664247,0.641391235063631 (0.43398981314137614 - 0.9479086926919142),-2.2283905118532754,0.025854485255768802,TM7SF3
204638_at,-0.3194292440999706,0.7265636092193961 (0.5485789029405872 - 0.9622948957974928),-2.2280467881081027,0.02587739512432841,ACP5
202709_at,-0.309959211765843,0.7334768728406003 (0.558419105029106 - 0.9634131750631723),-2.227867282738855,0.025889366488710694,FMOD
210745_at,0.2501783490472148,1.2842544418200073 (1.030510861448724 - 1.600477523367166),2.227568322157898,0.025909315051236045,ONECUT1
209125_at,0.1417778426396489,1.1523206235911299 (1.0171323392125597 - 1.3054769456857853),2.226765876777003,0.02596292506639663,KRT6A
207494_s_at,-0.27076094876162465,0.7627988226147213 (0.6008756519507134 - 0.9683568337199526),-2.2240890778006484,0.02614245160544878,ZNF76
209710_at,0.3320962400465087,1.3938869898062576 (1.0401030223561214 - 1.8680081670658892),2.2231863981359457,0.026203233632118114,GATA2
220939_s_at,0.7354196311818919,2.0863573094206482 (1.0906879225174855 - 3.9909553711072503),2.222281094520603,0.026264314977239123,DPP8
218497_s_at,0.5746364881892856,1.7764846363798552 (1.0701498057744203 - 2.9490241891974014),2.2221442895844663,0.02627355597731841,RNASEH1
206743_s_at,0.24238714390536947,1.2742874299453524 (1.0288920110421673 - 1.5782107710914883),2.2209432978852535,0.026354802122861273,ASGR1
214743_at,0.5116567741927897,1.6680524932133824 (1.0619385931712002 - 2.620113006540688),2.2208064288305485,0.026364074972481732,CUX1
208069_x_at,-0.400056521257332,0.6702821597745222 (0.4708790268095197 - 0.9541265338490864),-2.220622589063049,0.026376534514258903,CSH1 /// CSHL1 /// GH1 /// GH2
201366_at,-0.849772956127281,0.42751198490735715 (0.201854657094779 - 0.9054361185910714),-2.2194136898444214,0.0264585931535238,ANXA7
206460_at,-0.24743592078959145,0.7808002522715727 (0.6275101184352923 - 0.9715365793105017),-2.2189168393316967,0.02649238267211596,AJAP1
206269_at,0.22158520329525216,1.2480535819685428 (1.0260990214352805 - 1.5180189347473765),2.217837366217963,0.026565923350174946,GCM1
212837_at,-0.803642932512012,0.44769506692080724 (0.21991249051993952 - 0.9114119551433707),-2.215711981450853,0.026711233807509213,FAM175B
200763_s_at,-0.9729657771306689,0.3779604278271669 (0.1596985300684465 - 0.8945234808489972),-2.2135510467629675,0.026859678013198683,RPLP1
217350_at,0.316998896449783,1.3730010567490087 (1.0369536309117744 - 1.8179519755153688),2.2133258362316917,0.026875189633621194,KRT19P2 /// MIR492
219446_at,-0.657317481831881,0.5182396588568355 (0.2894847753057937 - 0.9277598233908715),-2.2123320583047508,0.026943729570871194,RIC8B
207040_s_at,-0.7220677956200479,0.48574679168262547 (0.25614647233945864 - 0.9211524307751183),-2.2115060747397997,0.027000811675058384,ST13
206079_at,0.2273517136076763,1.2552712863020243 (1.025976305607725 - 1.535811298566966),2.2091500819004213,0.02716420362978775,CHML
205483_s_at,0.21139307725837925,1.23539786643975 (1.0241109396735153 - 1.4902759352326016),2.208918038826741,0.027180342262305736,ISG15
214234_s_at,0.23526890272096498,1.2652489518786134 (1.0268108596221137 - 1.5590552975053997),2.20830430502033,0.027223067438287694,CYP3A5
205663_at,0.30431077110943705,1.3556903000096483 (1.0346361069983456 - 1.7763696599302898),2.2068969088606702,0.0273212624412772,PCBP3
208624_s_at,0.546808436664802,1.7277300492251726 (1.06306381016441 - 2.807969845699064),2.2067693530079056,0.027330177187153044,EIF4G1
210847_x_at,0.21059872090797468,1.234416909965352 (1.0238173349264115 - 1.4883368894295312),2.206589315272246,0.027342764108445158,TNFRSF25
208821_at,0.5240680140442567,1.688884098410053 (1.0603049223742818 - 2.690103042693865),2.206507179311247,0.02734850811515445,SNRPB
218719_s_at,0.3703339162782379,1.4482181175379767 (1.0421657612933464 - 2.0124780470262333),2.205983431039121,0.027385159847351723,GINS3
215729_s_at,0.08856378555959232,1.0926039427417444 (1.0098620847527624 - 1.1821251572060663),2.2042133289831547,0.027509344824033582,VGLL1
210787_s_at,0.4234525342592242,1.5272252613642276 (1.047725811994098 - 2.2261711721216737),2.2024530095758394,0.027633324936649998,CAMKK2
202870_s_at,0.2267892261905244,1.2545654105400956 (1.0251102053057526 - 1.5353806460781376),2.200607413943289,0.027763828286672967,CDC20
219264_s_at,0.20111204862182436,1.2227617729192668 (1.022090907931562 - 1.4628310864622054),2.198866631982756,0.027887406880488016,LOC102725016 /// PPP2R3B
215002_at,-0.1799258205810838,0.8353321735683225 (0.7115382795665461 - 0.9806638099969133),-2.1985511106985287,0.027909856517703825,LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8
219152_at,0.21126509828320686,1.2352397716034962 (1.023173549046024 - 1.4912595177755357),2.1983479740494927,0.027924318124914697,PODXL2
216807_at,0.45008391666810177,1.5684437985455058 (1.0499187909541805 - 2.3430535488941566),2.19783704487149,0.02796072051137716,KIAA1751
203926_x_at,-0.505254768453319,0.603351840829214 (0.38449158272330447 - 0.9467917119370964),-2.197798830068306,0.02796344486109203,ATP5D
216915_s_at,0.36906934276418507,1.4463878967322439 (1.0406546729437327 - 2.0103094736467293),2.197205765081717,0.028005754059212497,PTPN12
218036_x_at,0.4387391645699912,1.5507507438932497 (1.0484570410649379 - 2.2936827886079505),2.196908474138914,0.028026983521187748,NMD3
208771_s_at,-0.5728544920728031,0.5639134526131085 (0.3382551509382889 - 0.9401139381201976),-2.196778579296845,0.028036263628639257,LOC101928830 /// LTA4H
211767_at,0.23467459174052147,1.2644972239357288 (1.025527457412804 - 1.5591520419891995),2.1958237262381317,0.028104562748438037,GINS4
208361_s_at,0.5069281379093625,1.6601834991393132 (1.055649474070455 - 2.610913298887792),2.194395884437619,0.028206961528163252,POLR3D
213836_s_at,-0.43061418211302865,0.6501096863402728 (0.44252842421953686 - 0.9550631804473113),-2.1942496613847626,0.028217466153307037,WIPI1
217562_at,0.10562884294707117,1.1114092925469246 (1.0113260400021464 - 1.2213970240072467),2.1938803556582815,0.028244011988432113,BRINP3
211986_at,-0.3208715759609451,0.72551641875642 (0.5446632415941666 - 0.9664211455586846),-2.1934482983106167,0.028275095745933607,AHNAK
202969_at,0.5192744737262399,1.6808077370386945 (1.0568111435288705 - 2.673244568046097),2.193359457399371,0.02828149093256806,DYRK2
209633_at,0.36153810645090406,1.4355357241136557 (1.0391814573905265 - 1.98306349728494),2.193101891288179,0.028300038797642247,PPP2R3A
221638_s_at,0.29893057672906753,1.3484160087735222 (1.0322395885005535 - 1.761437705908855),2.1927157663602945,0.02832786408069505,STX16
214007_s_at,0.4491650561196128,1.567003279335989 (1.048702536046034 - 2.3414640406113754),2.1920380582433405,0.028376758689777154,TWF1
201312_s_at,-0.3138826201020522,0.7306047814411565 (0.5517448574658247 - 0.967445984211539),-2.1909802624586865,0.028453220790165094,SH3BGRL
212471_at,0.37848789813811506,1.460075137063441 (1.0405938169596192 - 2.0486566142585034),2.1902291091843633,0.028507625134864576,AVL9
202049_s_at,-0.6116709121517225,0.5424437355859546 (0.3136795018930735 - 0.9380441007482435),-2.188835833293315,0.028608774242603673,ZMYM4
212816_s_at,0.219354919575091,1.2452731700889836 (1.023195610682188 - 1.5155511340686614),2.188771336803748,0.028613464037634505,CBS
222244_s_at,0.5664489999913541,1.7619990705053648 (1.0607362856249722 - 2.926873311053515),2.187686444642858,0.028692450135784163,TUG1
206495_s_at,-0.29624193464442367,0.7436075018393207 (0.5702508034396969 - 0.9696647746155942),-2.1874243613356037,0.028711559371384143,HINFP
207087_x_at,0.21553718434703417,1.240528110293261 (1.0226526609006044 - 1.5048217750418995),2.187278954322805,0.028722166134295728,ANK1
219940_s_at,-0.5843988853741653,0.5574408469659983 (0.3301102056855874 - 0.9413229052425397),-2.1861720487396736,0.02880302039384368,PCID2
205974_at,0.21023188495422443,1.2339641645075923 (1.0219736171341243 - 1.4899284421440058),2.185969289862171,0.02881785219564367,HOXD1
202067_s_at,0.19226687547119034,1.2119939252579939 (1.0199218272626744 - 1.4402371197454193),2.1840396734311867,0.028959332916893694,LDLR
203612_at,0.41081180089085545,1.508041517779594 (1.0430170192943975 - 2.1803951203840124),2.1838588719071517,0.028972619986031487,BYSL
218228_s_at,-0.36654635809417285,0.6931240038299133 (0.4987627550150882 - 0.9632252606164956),-2.183120211701577,0.029026958510808568,TNKS2
204241_at,-0.3736962739870921,0.6881859000493548 (0.4920363105747637 - 0.9625302500002756),-2.1830613166984856,0.02903129481430142,ACOX3
218023_s_at,-0.8346105566237976,0.43404348388219444 (0.2051673709998108 - 0.9182441875748679),-2.18305879676357,0.029031480363746153,FAM53C
215170_s_at,0.32063814612524477,1.3780068535465892 (1.0332931367645306 - 1.8377194436491235),2.1829354211056975,0.02904056608684215,CEP152
219524_s_at,-0.2568753902349809,0.7734645890013627 (0.6141023885886903 - 0.9741819630663211),-2.1821706065590294,0.029096943764377037,NDUFAF5
200594_x_at,-0.9974765725169681,0.36880893051999575 (0.15055333032605903 - 0.9034674087694996),-2.1820340795143247,0.02910701764560437,HNRNPU
207132_x_at,-0.5312258031807293,0.5878838978706779 (0.364744218456702 - 0.9475338055746261),-2.1812511144357534,0.029164848047883826,PFDN5
206621_s_at,-0.878932532242007,0.41522591547043214 (0.18849078912849443 - 0.9147001913219461),-2.1812277555766677,0.029166574869024443,EIF4H
215833_s_at,0.3499683948163769,1.4190226994115474 (1.0361073086932253 - 1.9434525792361115),2.181019132319029,0.029182001401972503,SPPL2B
208869_s_at,-0.47503404071721295,0.621863887411981 (0.40577626330499145 - 0.9530244359721866),-2.1808561894299516,0.029194055008075977,GABARAPL1
221349_at,-0.2421503681128892,0.7849381390107377 (0.6313833525365855 - 0.9758380223335691),-2.1801749816904072,0.029244493364251764,VPREB1
212829_at,-0.5582479452046633,0.5722107306596063 (0.34632277402976663 - 0.9454334073157374),-2.1789825946265857,0.029332961243123967,PIP4K2A
213590_at,-0.24432931931087876,0.7832296591354921 (0.6286611815820669 - 0.9758017783215366),-2.1783606417726906,0.029379197671946706,SLC16A5
221818_at,-0.5403124663613015,0.5825661915934317 (0.35820061611403586 - 0.9474672915683364),-2.1774315595288396,0.02944838310487909,INTS5
