gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol,HR,CI Lower,CI Upper
216125_s_at,0.6069168855964836,1.83476587644198 (1.1305295156566788 - 2.977689458554757),2.4565461843512146,0.014027976953801093,RANBP9,1.83476587644198,1.1305295156566788,2.977689458554757
201695_s_at,0.4600087750316022,1.5840878853547482 (1.097156174752486 - 2.2871260138455436),2.4547562152774955,0.01409801590498299,PNP,1.5840878853547482,1.097156174752486,2.2871260138455436
201626_at,0.5070876120098435,1.660448276521478 (1.1074890157522963 - 2.4894951008884805),2.454055148528256,0.014125531645602759,INSIG1,1.660448276521478,1.1074890157522963,2.4894951008884805
204947_at,0.35762381307869656,1.4299275992267235 (1.0745762012113032 - 1.9027900829419502),2.453398752753165,0.01415133706918107,E2F1,1.4299275992267235,1.0745762012113032,1.9027900829419502
218863_s_at,0.24360704935077135,1.2758428886835433 (1.0501161840286286 - 1.550090457952595),2.4522123352747194,0.014198085231498127,TNS1,1.2758428886835433,1.0501161840286286,1.550090457952595
211273_s_at,0.1844552030142484,1.2025631088757671 (1.0376439308811858 - 1.393693913480366),2.4509789855949315,0.01424682705145183,TBX1,1.2025631088757671,1.0376439308811858,1.393693913480366
202917_s_at,0.13096502780348673,1.1399279148318366 (1.026572242098047 - 1.2658004938426448),2.450711127409643,0.014257432263658927,S100A8,1.1399279148318366,1.026572242098047,1.2658004938426448
222152_at,0.3604787456112086,1.4340157790108519 (1.0748098711709921 - 1.9132697880897542),2.4503631107435315,0.014271221564035161,PDCD6,1.4340157790108519,1.0748098711709921,1.9132697880897542
202188_at,0.3800530263408689,1.4623621310911683 (1.0782470778029665 - 1.9833144429261163),2.444536273433139,0.014503849504601008,NUP93,1.4623621310911683,1.0782470778029665,1.9833144429261163
203858_s_at,0.8641061879600578,2.3728842253560773 (1.1860046110587579 - 4.747519102743823),2.442073446725892,0.01460317533091402,COX10,2.3728842253560773,1.1860046110587579,4.747519102743823
217305_s_at,0.3001928700694211,1.35011918004615 (1.0604984843005136 - 1.7188348944513485),2.4367692839176716,0.014819131049232645,ADCY10,1.35011918004615,1.0604984843005136,1.7188348944513485
217896_s_at,0.8953574863235189,2.4482108349351774 (1.1913433106643045 - 5.031073947065546),2.4363833683482916,0.014834952634989965,FAM192A,2.4482108349351774,1.1913433106643045,5.031073947065546
204537_s_at,0.2208353270732858,1.247118047075209 (1.04396928945342 - 1.4897980611622945),2.4342885104023373,0.014921096608234515,GABRE /// MIR224 /// MIR452,1.247118047075209,1.04396928945342,1.4897980611622945
214697_s_at,0.49494384944823916,1.6404061267618606 (1.1009486425722275 - 2.4441941764248205),2.4326507316725707,0.01498875139898691,PTBP3,1.6404061267618606,1.1009486425722275,2.4441941764248205
218472_s_at,0.7210466611189937,2.0565846317150243 (1.1498561000358205 - 3.67832144150443),2.4306871822129392,0.015070219499734694,PELO,2.0565846317150243,1.1498561000358205,3.67832144150443
216056_at,0.21799703147048904,1.2435833759996318 (1.0430382177570352 - 1.4826873902935762),2.4295930861569675,0.015115782780137456,CD44,1.2435833759996318,1.0430382177570352,1.4826873902935762
211814_s_at,0.32985169601668246,1.3907618576454315 (1.0654451323185816 - 1.8154088709121954),2.4262546844922697,0.015255560179384462,CCNE2,1.3907618576454315,1.0654451323185816,1.8154088709121954
217187_at,0.37190724198492003,1.4504984296976704 (1.0736653294844172 - 1.9595917245141365),2.423054387300867,0.015390622306980519,MUC5AC,1.4504984296976704,1.0736653294844172,1.9595917245141365
212013_at,0.34614163511506213,1.4136028174372526 (1.0682120575612577 - 1.8706706325976343),2.421603291705431,0.015452208930989478,PXDN,1.4136028174372526,1.0682120575612577,1.8706706325976343
215989_at,0.26713274145962346,1.3062138235527458 (1.0522289209319595 - 1.621505091619328),2.421448522794989,0.01545879033367374,CBX2,1.3062138235527458,1.0522289209319595,1.621505091619328
212251_at,0.5550619313740535,1.7420488689134546 (1.1113390156646665 - 2.7307007302966335),2.4202676192457866,0.015509088427177456,MTDH,1.7420488689134546,1.1113390156646665,2.7307007302966335
208785_s_at,0.6258697004928528,1.8698714786180006 (1.1250677394689539 - 3.1077411820548884),2.414602749196605,0.015752379345814225,MAP1LC3B,1.8698714786180006,1.1250677394689539,3.1077411820548884
220149_at,0.28220299527090165,1.3260478741147947 (1.0544341862457445 - 1.667627043376756),2.413223699137326,0.015812111512528197,C2orf54,1.3260478741147947,1.0544341862457445,1.667627043376756
207023_x_at,0.6058747553643625,1.832854807417636 (1.1203285785075452 - 2.9985459708161106),2.4123638216134213,0.01584945699286559,KRT10,1.832854807417636,1.1203285785075452,2.9985459708161106
209428_s_at,0.8154491761033746,2.2601906680138795 (1.1644821016191866 - 4.386895984638857),2.4100071216495094,0.015952209131912705,ZFPL1,2.2601906680138795,1.1644821016191866,4.386895984638857
222112_at,0.20612889303101567,1.2289115919274762 (1.0390922609997955 - 1.4534067449608512),2.4079262533268255,0.016043421436948535,EPS15L1,1.2289115919274762,1.0390922609997955,1.4534067449608512
205442_at,0.312233787634451,1.366474120441092 (1.0597712399362753 - 1.7619382858016932),2.4076058661237703,0.016057505871323673,LOC101928198 /// MFAP3L,1.366474120441092,1.0597712399362753,1.7619382858016932
219650_at,0.3440545112046472,1.4106555299441346 (1.066021509026578 - 1.8667062599694257),2.4072969559570017,0.01607109605889686,ERCC6L,1.4106555299441346,1.066021509026578,1.8667062599694257
216468_s_at,0.19700142460779413,1.2177457755147958 (1.0372130299324054 - 1.429701258073061),2.4062436859781013,0.01611750963706835,ZNF682,1.2177457755147958,1.0372130299324054,1.429701258073061
204314_s_at,0.6933865283766218,2.0004787529253014 (1.136332320882178 - 3.521782463952737),2.402862380651501,0.016267308036388248,CREB1,2.0004787529253014,1.136332320882178,3.521782463952737
205028_at,0.22551302328000877,1.2529653517287553 (1.042308435834639 - 1.5061973199666494),2.401179494042372,0.01634231813376333,TRO,1.2529653517287553,1.042308435834639,1.5061973199666494
204178_s_at,0.8603406307625281,2.363965796048396 (1.1710688842357266 - 4.771994508703759),2.4005975255986756,0.016368328420983992,RBM14,2.363965796048396,1.1710688842357266,4.771994508703759
217533_x_at,0.2896553358890905,1.3359669488037464 (1.0545613863383039 - 1.692464479942019),2.4001735894445813,0.016387298560425725,PWWP2A,1.3359669488037464,1.0545613863383039,1.692464479942019
208689_s_at,0.7402604095029583,2.096481387092048 (1.1449006247095388 - 3.8389656810070023),2.3983826253420037,0.016467653287651342,RPN2,2.096481387092048,1.1449006247095388,3.8389656810070023
218951_s_at,0.4352136770893041,1.545293217433253 (1.082681891346803 - 2.2055703960050037),2.397608520569122,0.016502491840425442,PLCXD1,1.545293217433253,1.082681891346803,2.2055703960050037
201042_at,0.524824245935991,1.690161769473626 (1.0992294420726845 - 2.598772101303786),2.3909837022761575,0.016803298758347678,TGM2,1.690161769473626,1.0992294420726845,2.598772101303786
222111_at,0.43286891010069545,1.5416741095497752 (1.0808763247226605 - 2.198918604925443),2.389228815336218,0.016883783288989044,FAM63B,1.5416741095497752,1.0808763247226605,2.198918604925443
205656_at,0.47655262471759346,1.6105127792530134 (1.0891896406577648 - 2.38135887022474),2.388088555347817,0.016936260306924324,PCDH17,1.6105127792530134,1.0891896406577648,2.38135887022474
207945_s_at,0.5979147787215121,1.8183232381648655 (1.1131449457058862 - 2.970232592983402),2.388079420269492,0.01693668129862664,CSNK1D,1.8183232381648655,1.1131449457058862,2.970232592983402
204813_at,0.46505340451880445,1.592099211909075 (1.0867338332543228 - 2.3324753706902364),2.3868645237387733,0.01699275191595839,MAPK10,1.592099211909075,1.0867338332543228,2.3324753706902364
203293_s_at,0.4044913992689014,1.498540147592044 (1.07501335999521 - 2.088925270617279),2.3867792889116863,0.01699669183179359,LMAN1,1.498540147592044,1.07501335999521,2.088925270617279
204603_at,0.3173184422016499,1.3734398635096858 (1.0583500158865473 - 1.78233762967101),2.3864743365613945,0.01701079459048006,EXO1,1.3734398635096858,1.0583500158865473,1.78233762967101
215942_s_at,0.268986515541303,1.3086374946592447 (1.0491185090155501 - 1.6323533306404008),2.3851470348650996,0.01707229636561529,GTSE1,1.3086374946592447,1.0491185090155501,1.6323533306404008
207833_s_at,0.24317249757318254,1.2752885893329486 (1.0440819257660445 - 1.5576947995623605),2.382635226286538,0.017189217511301043,HLCS,1.2752885893329486,1.0440819257660445,1.5576947995623605
209916_at,0.38127665647115344,1.4641526166788115 (1.0699699491394206 - 2.0035542929515247),2.3825851198953134,0.017191557021518488,DHTKD1,1.4641526166788115,1.0699699491394206,2.0035542929515247
200738_s_at,0.5467542491561094,1.7276364303746208 (1.1015432529753275 - 2.70958732441568),2.3811520030426534,0.01725858881884677,PGK1,1.7276364303746208,1.1015432529753275,2.70958732441568
220607_x_at,0.5218774071648404,1.685188466601641 (1.0958200891736711 - 2.5915386987554254),2.3766770505802652,0.01746937544676255,NELFCD,1.685188466601641,1.0958200891736711,2.5915386987554254
221851_at,0.33806484948559196,1.4022314344440776 (1.06071055265185 - 1.8537130519040528),2.37382159053686,0.017605054718168874,DCAF15,1.4022314344440776,1.06071055265185,1.8537130519040528
210301_at,0.5509760841877575,1.7349456446702614 (1.100597825070803 - 2.734910356348077),2.3727526197049644,0.017656084766974913,XDH,1.7349456446702614,1.100597825070803,2.734910356348077
208250_s_at,0.406021972382307,1.5008355290277553 (1.073099526003462 - 2.0990665176985224),2.372154423280965,0.01768469773460746,DMBT1,1.5008355290277553,1.073099526003462,2.0990665176985224
221025_x_at,0.5047972359876113,1.6566495774879757 (1.091652902315319 - 2.514066345420072),2.372031376603713,0.017690588347569633,PUS7L,1.6566495774879757,1.091652902315319,2.514066345420072
218039_at,0.4106323431424178,1.5077709123261118 (1.0738817227941828 - 2.1169678892955925),2.371647914220005,0.017708956871670692,NUSAP1,1.5077709123261118,1.0738817227941828,2.1169678892955925
209736_at,0.444252793720181,1.559324623274542 (1.0799038589969499 - 2.2515831020446053),2.3700735929023704,0.017784544930380078,SOX13,1.559324623274542,1.0799038589969499,2.2515831020446053
210519_s_at,0.28009024292037293,1.323249220823539 (1.0495741910670353 - 1.668284638963906),2.3692416905369695,0.017824601199580983,NQO1,1.323249220823539,1.0495741910670353,1.668284638963906
200931_s_at,0.6137088283230245,1.8472699164852144 (1.1117300225849167 - 3.069455780655274),2.368781921448152,0.017846773074765662,VCL,1.8472699164852144,1.1117300225849167,3.069455780655274
204916_at,0.3162863099308239,1.3720230232135944 (1.056102428434028 - 1.7824475406419),2.368769939230647,0.017847351227395013,RAMP1,1.3720230232135944,1.056102428434028,1.7824475406419
210594_x_at,0.5436926883640391,1.7223552548614827 (1.0983413525012709 - 2.700897691954588),2.3686112521903477,0.01785500956582942,MPZL1,1.7223552548614827,1.0983413525012709,2.700897691954588
217727_x_at,0.6372492294006692,1.8912712639732931 (1.1157874044674208 - 3.2057244772703277),2.3668975846914897,0.01793789586730713,VPS35,1.8912712639732931,1.1157874044674208,3.2057244772703277
208777_s_at,0.5311136484918018,1.7008253759318457 (1.0955394619902277 - 2.6405319568849164),2.3665431165133333,0.017955082718724327,PSMD11,1.7008253759318457,1.0955394619902277,2.6405319568849164
203739_at,0.4711259224260501,1.6017966770991485 (1.0839773708095863 - 2.366979850187831),2.3647019194115337,0.01804458781682519,ZNF217,1.6017966770991485,1.0839773708095863,2.366979850187831
204580_at,0.15883881399896627,1.1721489974436272 (1.0275470783244438 - 1.3371000718025365),2.3644851748857567,0.018055149965115282,MMP12,1.1721489974436272,1.0275470783244438,1.3371000718025365
219874_at,0.5537864894950224,1.7398284031692364 (1.0992638481127701 - 2.753663624680472),2.363958600254188,0.018080832962829824,SLC12A8,1.7398284031692364,1.0992638481127701,2.753663624680472
220694_at,0.32451994786640603,1.3833663985656397 (1.0566645444160645 - 1.8110786462869553),2.3609544796693944,0.018227967895033868,ASAP1-IT1,1.3833663985656397,1.0566645444160645,1.8110786462869553
207102_at,0.20746315303633445,1.2305523738861133 (1.0356545128908519 - 1.4621276941573442),2.3581823192748086,0.0183646709122164,AKR1D1,1.2305523738861133,1.0356545128908519,1.4621276941573442
213301_x_at,0.628750425272195,1.8752658298107636 (1.1117268920392172 - 3.163206681098976),2.3570077769870905,0.018422861028220282,TRIM24,1.8752658298107636,1.1117268920392172,3.163206681098976
203938_s_at,0.2528351537135571,1.2876709915567728 (1.0433956038007166 - 1.5891351050904856),2.3557717733958263,0.018484270316240514,TAF1C,1.2876709915567728,1.0433956038007166,1.5891351050904856
201991_s_at,0.6468342789086536,1.9094863494633496 (1.1137953248737056 - 3.2736159304675745),2.3518157740357917,0.01868202505592057,KIF5B,1.9094863494633496,1.1137953248737056,3.2736159304675745
211876_x_at,0.19000634408957692,1.2092572692693546 (1.032093155534703 - 1.4168325169477478),2.3507869594688358,0.018733756319025994,PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA3 /// PCDHGA5 /// PCDHGA6 /// PCDHGC3,1.2092572692693546,1.032093155534703,1.4168325169477478
217689_at,0.23931024237823995,1.2703725988695895 (1.0405686401624188 - 1.5509275195020054),2.3505693984706157,0.0187447118448292,PTPN1,1.2703725988695895,1.0405686401624188,1.5509275195020054
214409_at,0.2684766209619918,1.3079703975834795 (1.0450690143358183 - 1.637008214277558),2.3450057590729103,0.019026785704498863,RFPL3S,1.3079703975834795,1.0450690143358183,1.637008214277558
216322_at,0.22776786187449513,1.2557937739808371 (1.03800852296039 - 1.5192726917804051),2.343839884012636,0.019086363141445285,CD58,1.2557937739808371,1.03800852296039,1.5192726917804051
202533_s_at,0.29889921630117644,1.3483737225335726 (1.0498583634684342 - 1.7317685498189668),2.3410423770382525,0.019229984275487357,DHFR,1.3483737225335726,1.0498583634684342,1.7317685498189668
204915_s_at,0.17276523448844516,1.188587033084224 (1.0284904270233353 - 1.3736045548860563),2.3405429827113244,0.019255721787184488,SOX11,1.188587033084224,1.0284904270233353,1.3736045548860563
209642_at,0.30186225954714624,1.352374937143702 (1.0501319857025642 - 1.7416077174250058),2.3389902007048327,0.0193359406503715,BUB1,1.352374937143702,1.0501319857025642,1.7416077174250058
216031_x_at,0.3114498960429813,1.3654033725980625 (1.0514034390197513 - 1.7731788775965198),2.3359145828309487,0.01949569377610023,HN1L,1.3654033725980625,1.0514034390197513,1.7731788775965198
210170_at,0.30729251059493734,1.3597386478672153 (1.0506669475571342 - 1.75972908903487),2.335628106116532,0.019510632429362948,PDLIM3,1.3597386478672153,1.0506669475571342,1.75972908903487
207851_s_at,0.298435894690832,1.3477491365523666 (1.0489498156941848 - 1.731663143365496),2.33366044746338,0.019613508702008103,INSR,1.3477491365523666,1.0489498156941848,1.731663143365496
203067_at,0.48860863763996765,1.6300466558664217 (1.081372018370667 - 2.457111942201684),2.333593166329957,0.019617034763322893,PDHX,1.6300466558664217,1.081372018370667,2.457111942201684
203797_at,0.3633619889031976,1.438156361671462 (1.0598949393726174 - 1.9514139031934434),2.333534123052599,0.01962012955221864,VSNL1,1.438156361671462,1.0598949393726174,1.9514139031934434
217607_x_at,0.3090963271259386,1.3621935803763552 (1.0506191237444413 - 1.7661694028614636),2.3326096490166957,0.01966864205523327,EIF4G2,1.3621935803763552,1.0506191237444413,1.7661694028614636
210540_s_at,0.579929439920098,1.785912412181684 (1.0966554168606084 - 2.9083731270075),2.3307847864943403,0.019764710724277438,B4GALT4,1.785912412181684,1.0966554168606084,2.9083731270075
218804_at,0.2694467281225189,1.309239884701644 (1.043789396772786 - 1.6421982068349217),2.33067763633879,0.019770364286527047,ANO1,1.309239884701644,1.043789396772786,1.6421982068349217
218553_s_at,0.6398334997262984,1.8961651410054634 (1.1067269087254705 - 3.248716746306326),2.3291023925810146,0.01985364197531364,KCTD15,1.8961651410054634,1.1067269087254705,3.248716746306326
208180_s_at,0.20442287633707482,1.2268168355889766 (1.0326863201763072 - 1.4574411597004524),2.3259194869398985,0.02002284624930356,HIST1H4H,1.2268168355889766,1.0326863201763072,1.4574411597004524
209464_at,0.3770735388135502,1.4580115258666455 (1.0604026179468513 - 2.0047079982468805),2.3209573580959533,0.020289145382616888,AURKB,1.4580115258666455,1.0604026179468513,2.0047079982468805
209891_at,0.3078442240843626,1.3604890410033101 (1.0488664147915203 - 1.7646960609926763),2.319431587858056,0.020371646555654783,SPC25,1.3604890410033101,1.0488664147915203,1.7646960609926763
213337_s_at,0.5385304870946462,1.713487019879056 (1.0865903623517053 - 2.7020649814522075),2.317306830868527,0.02048702347077581,SOCS1,1.713487019879056,1.0865903623517053,2.7020649814522075
202402_s_at,0.8504830048598685,2.340777185682221 (1.1399229511237787 - 4.80667384370912),2.3166981566516536,0.020520180064868034,CARS,2.340777185682221,1.1399229511237787,4.80667384370912
39891_at,0.8453625568970898,2.328821992005108 (1.1389586751938492 - 4.761728400307045),2.3165109261762353,0.02053038856479989,ZNF710,2.328821992005108,1.1389586751938492,4.761728400307045
222039_at,0.349920309938404,1.4189544675186798 (1.0552317418810115 - 1.9080470203655566),2.315746290086144,0.020572125351308604,KIF18B,1.4189544675186798,1.0552317418810115,1.9080470203655566
201650_at,0.3201150815242155,1.377286255417639 (1.049923313804738 - 1.8067199808034036),2.3117861439532006,0.020789471371020524,KRT19,1.377286255417639,1.049923313804738,1.8067199808034036
202520_s_at,0.8851217859081684,2.4232794948094933 (1.1439828851741083 - 5.1331917514399015),2.311208757632386,0.020821326871006147,MLH1,2.4232794948094933,1.1439828851741083,5.1331917514399015
220747_at,0.32035618729782395,1.3776183671211475 (1.0491150470030615 - 1.8089840297791464),2.304939078293655,0.021169985610321573,LINC00652,1.3776183671211475,1.0491150470030615,1.8089840297791464
211622_s_at,0.5151802767298415,1.6739402470715787 (1.0796774233921536 - 2.595289935731393),2.302607589320898,0.02130093176722745,ARF3,1.6739402470715787,1.0796774233921536,2.595289935731393
212426_s_at,0.6908098632323099,1.9953308241432095 (1.107715205550611 - 3.5941955818842586),2.3006604200164427,0.021410832962649676,YWHAQ,1.9953308241432095,1.107715205550611,3.5941955818842586
218465_at,0.658294939104464,1.9314962064996073 (1.1020545666040853 - 3.385202247487828),2.299396438793755,0.021482437988434935,TMEM33,1.9314962064996073,1.1020545666040853,3.385202247487828
203046_s_at,0.5767305427403555,1.7802085898376008 (1.0886463844868512 - 2.911085425434448),2.29845772816482,0.021535751148137057,TIMELESS,1.7802085898376008,1.0886463844868512,2.911085425434448
202954_at,0.3123050752767428,1.3665715366316349 (1.0470490643208572 - 1.7836010062652294),2.2983079201549836,0.02154426999841658,UBE2C,1.3665715366316349,1.0470490643208572,1.7836010062652294
214105_at,0.3287765085274364,1.3892673314874604 (1.0495057632303488 - 1.8390215527712852),2.297641903295793,0.021582178650126103,SOCS3,1.3892673314874604,1.0495057632303488,1.8390215527712852
211588_s_at,0.25109807406759643,1.2854361461008825 (1.0375507661702712 - 1.5925448080017366),2.297210022552581,0.02160679165965522,PML,1.2854361461008825,1.0375507661702712,1.5925448080017366
201490_s_at,0.3637603002482614,1.4387293097645792 (1.0547927935853962 - 1.9624157838049163),2.2967797624012487,0.021631336605009367,PPIF,1.4387293097645792,1.0547927935853962,1.9624157838049163
207138_at,0.24971122410994623,1.2836546746384447 (1.0372113240943488 - 1.5886534262050191),2.2958779661729154,0.021682859911023804,PHF2,1.2836546746384447,1.0372113240943488,1.5886534262050191
207469_s_at,0.27081271005390034,1.3110295047440395 (1.0402499622277361 - 1.6522936070370313),2.2942697629613242,0.02177500827245632,PIR,1.3110295047440395,1.0402499622277361,1.6522936070370313
221597_s_at,0.5146434926891271,1.673041943780846 (1.077824115808474 - 2.5969629966484966),2.2940290323421,0.021788831170201934,TMEM208,1.673041943780846,1.077824115808474,2.5969629966484966
217543_s_at,0.5425857823812189,1.7204498242861375 (1.0819139716120287 - 2.7358437690530444),2.292635896427599,0.021868975941009783,MBTPS1,1.7204498242861375,1.0819139716120287,2.7358437690530444
215936_s_at,0.426042666956985,1.5311861047911979 (1.0636509384308828 - 2.2042296046523835),2.291921932389738,0.021910148418906865,KIAA1033,1.5311861047911979,1.0636509384308828,2.2042296046523835
206183_s_at,0.3744654077859221,1.4542137954095031 (1.0557031009875713 - 2.0031557743659683),2.2917078057289184,0.02192250969476388,HERC3 /// LOC101929134,1.4542137954095031,1.0557031009875713,2.0031557743659683
221927_s_at,0.45936598844424065,1.5830699820911704 (1.0687145120607855 - 2.34497664242029),2.291471448753641,0.021936161345081414,ABHD11,1.5830699820911704,1.0687145120607855,2.34497664242029
203560_at,0.2469381090380026,1.280099883713258 (1.0363362466984019 - 1.5812008095858716),2.2911144198214584,0.021956796864520154,GGH,1.280099883713258,1.0363362466984019,1.5812008095858716
211614_at,0.3258958593349197,1.3852710983072045 (1.0482247107417408 - 1.830691450163725),2.2910653126473894,0.02195963647644238,ERVH-6,1.3852710983072045,1.0482247107417408,1.830691450163725
214196_s_at,0.439316666820709,1.5516465645824855 (1.065519105871101 - 2.2595625438478852),2.290899005643038,0.021969255517038516,TPP1,1.5516465645824855,1.065519105871101,2.2595625438478852
219000_s_at,0.30339542519640317,1.3544499421990248 (1.04470471653046 - 1.756031744563731),2.2900773254023976,0.022016834544582604,DSCC1,1.3544499421990248,1.04470471653046,1.756031744563731
207275_s_at,0.2832312999411021,1.3274121566654982 (1.041647915397454 - 1.6915725626840301),2.2898540370865956,0.02202977943409356,ACSL1,1.3274121566654982,1.041647915397454,1.6915725626840301
210569_s_at,0.274096483955195,1.3153417054867407 (1.040217054604467 - 1.6632334516478695),2.2892824276182906,0.022062948024973394,SIGLEC9,1.3153417054867407,1.040217054604467,1.6632334516478695
206558_at,0.18622184606839604,1.204689486361204 (1.0268788107300844 - 1.4132892249645326),2.285490627471646,0.022284075374455665,SIM2,1.204689486361204,1.0268788107300844,1.4132892249645326
203611_at,0.6665896021058226,1.9475839455697566 (1.0982875406496742 - 3.453634029934751),2.28073721233935,0.022564001754899716,TERF2,1.9475839455697566,1.0982875406496742,3.453634029934751
204402_at,0.6595347180325645,1.9338923198146176 (1.0971076397149673 - 3.408908450960759),2.280404646849744,0.02258370027647887,RHBDD3,1.9338923198146176,1.0971076397149673,3.408908450960759
204126_s_at,0.18279561393595595,1.2005690034298155 (1.0257215087599116 - 1.4052215145015916),2.27620283809828,0.022833872137392557,CDC45,1.2005690034298155,1.0257215087599116,1.4052215145015916
200803_s_at,0.6183049273542954,1.8557796928662311 (1.0894786217846528 - 3.1610700747971268),2.275333230214541,0.022885947456141753,TMBIM6,1.8557796928662311,1.0894786217846528,3.1610700747971268
204716_at,0.5606310881251308,1.751777677617493 (1.0806580763635043 - 2.839681763287633),2.274696079624219,0.022924167837284518,CCDC6,1.751777677617493,1.0806580763635043,2.839681763287633
219983_at,0.24933841569703247,1.2831762065704657 (1.0350487739170262 - 1.5907860755946988),2.2741617596410943,0.022956262512030232,HRASLS,1.2831762065704657,1.0350487739170262,1.5907860755946988
210423_s_at,0.5699420068754343,1.7681645070758185 (1.0818448248335408 - 2.8898836989525925),2.2738130535399494,0.02297722907137181,SLC11A1,1.7681645070758185,1.0818448248335408,2.8898836989525925
211968_s_at,0.5306428959120167,1.7000248964270406 (1.0758317559408463 - 2.686372318452625),2.2730710879789173,0.02302189639176354,HSP90AA1,1.7000248964270406,1.0758317559408463,2.686372318452625
206140_at,0.1927349457331568,1.2125613563605437 (1.0268580272668333 - 1.4318484190578926),2.272457910565407,0.023058867390617684,LHX2,1.2125613563605437,1.0268580272668333,1.4318484190578926
206961_s_at,0.5661903862715861,1.7615434522886138 (1.0809596987316683 - 2.8706299947553995),2.272413069093281,0.023061573090318473,MED20,1.7615434522886138,1.0809596987316683,2.8706299947553995
201839_s_at,0.4857943438953353,1.6254656748959448 (1.06883014535122 - 2.471991150096835),2.2711644941499376,0.023137021938424488,EPCAM,1.6254656748959448,1.06883014535122,2.471991150096835
221492_s_at,0.7692295251708139,2.158102849137441 (1.110155874994853 - 4.195273846095472),2.268085124929771,0.0233240188228367,ATG3,2.158102849137441,1.110155874994853,4.195273846095472
221703_at,0.215202550906812,1.2401130575531576 (1.0296532641802516 - 1.4935905600592736),2.2679226078310557,0.023333924134075482,BRIP1,1.2401130575531576,1.0296532641802516,1.4935905600592736
207746_at,0.35284558126028914,1.4231113714011385 (1.049005970031355 - 1.9306334122680868),2.267405984368045,0.02336543625651946,POLQ,1.4231113714011385,1.049005970031355,1.9306334122680868
214660_at,0.3377429372341802,1.4017801116130872 (1.0465405858279213 - 1.8776027494045937),2.2650382928173975,0.023510329751167677,ITGA1,1.4017801116130872,1.0465405858279213,1.8776027494045937
222290_at,0.32510942910948987,1.3841821075088467 (1.0446316671283198 - 1.8341011162475906),2.264039498612776,0.0235716855305322,OR2A20P /// OR2A9P,1.3841821075088467,1.0446316671283198,1.8341011162475906
208325_s_at,0.6209532629025926,1.8607009338690672 (1.0869487688903368 - 3.18525404728668),2.2639398385616474,0.023577815249755663,AKAP13,1.8607009338690672,1.0869487688903368,3.18525404728668
205575_at,0.38885430705581386,1.4752895963899006 (1.0534049322559431 - 2.066137462025346),2.262708599502049,0.02365365836657265,C1QL1,1.4752895963899006,1.0534049322559431,2.066137462025346
204649_at,0.43482745984025073,1.5446965137738753 (1.059823353918341 - 2.251400963041065),2.262248800200546,0.023682035788975726,TROAP,1.5446965137738753,1.059823353918341,2.251400963041065
53987_at,0.7226557888170458,2.0598966029870214 (1.1010683366689373 - 3.8536881623844956),2.2612326867330643,0.023744852022241907,RANBP10,2.0598966029870214,1.1010683366689373,3.8536881623844956
212710_at,0.6038476516808304,1.8291431838799808 (1.083171156100633 - 3.0888606738561935),2.2588207452901243,0.023894537539952295,CAMSAP1,1.8291431838799808,1.083171156100633,3.0888606738561935
219004_s_at,0.5433290009611867,1.7217289698449416 (1.0738289731159427 - 2.760542618813526),2.2556856544945276,0.024090324618503255,MIS18A,1.7217289698449416,1.0738289731159427,2.760542618813526
207649_at,0.33728144825026346,1.4011333547807594 (1.0447051959806875 - 1.8791661852857073),2.2519737567439324,0.024323930485550517,KRT37,1.4011333547807594,1.0447051959806875,1.8791661852857073
210983_s_at,0.42239633629959256,1.525613060710672 (1.0559322395499393 - 2.2042088723448887),2.2498475047599835,0.02445862726261446,MCM7,1.525613060710672,1.0559322395499393,2.2042088723448887
207732_s_at,0.6025804085478597,1.8268266828360156 (1.080500464894486 - 3.0886573745690487),2.2489235877542755,0.024517358008566977,DLG3,1.8268266828360156,1.080500464894486,3.0886573745690487
201584_s_at,0.45958382150884614,1.5834148646389017 (1.0604049263775226 - 2.3643822950958486),2.2466790767100977,0.02466054437767535,DDX39A,1.5834148646389017,1.0604049263775226,2.3643822950958486
203410_at,0.4229418552230206,1.5264455385506814 (1.0548692817864656 - 2.208838594878093),2.2432874769830256,0.024878282400932518,AP3M2,1.5264455385506814,1.0548692817864656,2.208838594878093
221769_at,0.49083995108239764,1.6336878617064894 (1.0636842516839435 - 2.509143127071653),2.241961260578098,0.02496387615137715,SPSB3,1.6336878617064894,1.0636842516839435,2.509143127071653
222311_s_at,0.347009865620018,1.414830683483489 (1.0444534943171904 - 1.9165485814521541),2.240826314206473,0.025037327736793936,SCAF4,1.414830683483489,1.0444534943171904,1.9165485814521541
221019_s_at,0.2912264232016834,1.3380675191847204 (1.037132094988478 - 1.726322707154331),2.240451202486173,0.025061645365552176,COLEC12,1.3380675191847204,1.037132094988478,1.726322707154331
202829_s_at,0.6908635524847485,1.9954379548393832 (1.090039956720546 - 3.6528685091443753),2.2394268982806453,0.025128152829784253,VAMP7,1.9954379548393832,1.090039956720546,3.6528685091443753
38158_at,0.4281366732794053,1.5343957775401162 (1.0547925408490724 - 2.232069635454333),2.2389250175299473,0.025160795382894136,ESPL1,1.5343957775401162,1.0547925408490724,2.232069635454333
